category,name,phone,address,latitude,longitude,opening_hours,rental_info,description
9098,籃球場,立仁國小籃球場,05-6341202#043,雲林縣虎尾鎮立仁街40號,23.7058375669578,120.426936149597,一二三四五六日,付費對外場地租借,籃球場位於立仁國小內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
9099,田徑/跑道,中溪國小田徑場,05-6222385#12,雲林縣虎尾鎮頂溪里過溪63號,23.7272806237047,120.463521480561,一二三四五六日,付費對外場地租借,本場興建於民國60年，位於中溪國小內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
9100,籃球場,崇德國中籃球場,05-6322806,雲林縣虎尾鎮廉使里文科路1530號,23.7162583867024,120.417473316193,一二三四五六日,不開放對外場地租借,戶外籃球場，共五面，每面為28公尺X15公尺
9101,田徑/跑道,崇德國中田徑場,05-6322806,雲林縣虎尾鎮廉使里文科路1530號,23.7167642582884,120.417323112488,一二三四五六日,不開放對外場地租借,300公尺跑道田徑場，人工草皮材質。裡面為天然草皮。
9102,羽球場,虎尾國小體育館,05-6322026#21,雲林縣虎尾鎮明正路88號,23.7144230710385,120.432242797129,六日,付費對外場地租借,"本場館興建於民國83年,位於虎尾國小內,周邊另有兒童遊戲設施"
9103,籃球場,虎尾國小體育館,05-6322026#21,雲林縣虎尾鎮明正路88號,23.7144230710385,120.432242797129,六日,付費對外場地租借,"本場館興建於民國83年,位於虎尾國小內,周邊另有兒童遊戲設施"
9104,桌球場,虎尾國小體育館,05-6322026#21,雲林縣虎尾鎮明正路88號,23.7144230710385,120.432242797129,六日,付費對外場地租借,"本場館興建於民國83年,位於虎尾國小內,周邊另有兒童遊戲設施"
9105,綜合/多功能場館,經國館,05-6315298,雲林縣虎尾鎮民主路63號,23.7020824592501,120.432085990906,一二三四五,付費對外場地租借,本校體育館興建於民國78年6月，館內設有楓木球場、桌球教室、pu多功能球場、重量訓練室、體適能教室、韻律教室
9106,桌球場,經國館,05-6315298,雲林縣虎尾鎮民主路63號,23.7020824592501,120.432085990906,一二三四五,付費對外場地租借,本校體育館興建於民國78年6月，館內設有楓木球場、桌球教室、pu多功能球場、重量訓練室、體適能教室、韻律教室
9107,健身房,經國館,05-6315298,雲林縣虎尾鎮民主路63號,23.7020824592501,120.432085990906,一二三四五,不開放對外場地租借,本校體育館興建於民國78年6月，館內設有楓木球場、桌球教室、pu多功能球場、重量訓練室、體適能教室、韻律教室
9110,籃球場,虎尾國中籃球場,05-6220647#22,雲林縣虎尾鎮中溪里中興路153號,23.7230080100371,120.457212924957,一二三四五,付費對外場地租借,本校籃球場共六個全場，提供學生體育課時打籃球使用，但因是露天球場，在風吹日曬雨淋下，籃框及場地均有多處破損，102學年度已更替損毀的籃框，但地面場地仍苦無經費整理。111年度教育部補助整修一面球場
9111,田徑/跑道,虎尾國中田徑場,05-6220647#22,雲林縣虎尾鎮中溪里中興路153號,23.7231848106212,120.457330942154,一二三四五,付費對外場地租借,300公尺的PU跑道為本校重要運動場域，中間草皮部分已多次為縣運槌球比賽場地，不論是運動會或提供田徑隊練習均扮演著相當重要的角色。
9112,健身房,虎尾農工活動中心,05-6322767,雲林縣虎尾鎮公安里博愛路65號,23.7151499642028,120.434703826904,一二三四五,不開放對外場地租借,本活動中心位於校門口進校內後直走到底，左側有兩面排球場兼兩個籃球半場，樹下是單槓場，右方樹下是直排輪場地及爬竿場，接著可看到五面籃球場最兩側為兼用排球場。
9113,羽球場,虎尾農工活動中心,05-6322767,雲林縣虎尾鎮公安里博愛路65號,23.7151499642028,120.434703826904,一二三四五,免費對外場地租借,本活動中心位於校門口進校內後直走到底，左側有兩面排球場兼兩個籃球半場，樹下是單槓場，右方樹下是直排輪場地及爬竿場，接著可看到五面籃球場最兩側為兼用排球場。
9114,田徑/跑道,光復國小運動場,05-6326257#12,雲林縣虎尾鎮墾地里光復莊11鄰39號,23.7407850907299,120.400902628899,一二三四五六日,不開放對外場地租借,本運動場為校內學生專用，跑道長度為200公尺，周邊無附屬設施。
9115,籃球場,光復國小籃球場,05-6326257#12,雲林縣虎尾鎮墾地里光復莊11鄰39號,23.7409004865079,120.400460064411,六日,不開放對外場地租借,學生專用籃球場，長42公尺，寬15公尺。
9116,田徑/跑道,東仁國中操場,05-6312888,雲林縣虎尾鎮東仁里東明路85號,23.7131853787622,120.439939498901,一二三四五六日,付費對外場地租借,本場興建於民國94年，位於東仁國中校內操場供學校教學使用
9117,足球場,東仁國中操場,05-6312888,雲林縣虎尾鎮東仁里東明路85號,23.7131853787622,120.439939498901,一二三四五六日,付費對外場地租借,本場興建於民國94年，位於東仁國中校內操場供學校教學使用
9118,籃球場,東仁國中籃球場,05-6312888,雲林縣虎尾鎮東仁里東明路85號,23.7130380336613,120.439285039902,一二三四五六日,付費對外場地租借,本場興建於民國95年，位於東仁國中校內供師生上課使用
9119,田徑/跑道,廉使國小田徑場,05-6322703#14,雲林縣虎尾鎮廉使里文科路1410號,23.7165153336547,120.420901179314,一二三四五六日,不開放對外場地租借,本場整建於民國101年，位於校內，為傳統式pu跑道，周邊另有兒童遊戲設施等休閒設施。
9122,田徑/跑道,綜合球場,05-6322710,雲林縣虎尾鎮林森路一段64號,23.719177722048,120.441063344479,一二三四五六日,不開放對外場地租借,本場(館)興建於民國85年，位於中正國小內。
9123,籃球場,中正國小綜合球場,05-6322710,雲林縣虎尾鎮林森路一段64號,23.7191496050035,120.440626144409,一二三四五六日,不開放對外場地租借,本場(館)興建於民國86年，位於中正國小內。
9124,排球場,中正國小綜合球場,05-6322710,雲林縣虎尾鎮林森路一段64號,23.7191496050035,120.440626144409,一二三四五六日,不開放對外場地租借,本場(館)興建於民國86年，位於中正國小內。
9125,籃球場,中溪國小籃球場,05-6222385,雲林縣虎尾鎮頂溪里過溪63號,23.7270940067219,120.463435649872,一二三四五六日,不開放對外場地租借,本場(館)興建於民國88年，位於校園內，周邊另有兒童遊戲設施、操場、綜合球場等休閒設施。
9126,籃球場,廉使國小籃球場,05-6322703#14,雲林縣虎尾鎮廉使里文科路1410號,23.7167068771467,120.420734882355,一二三四五六日,不開放對外場地租借,本場整建興建於民國96年，重新塗裝畫線，周邊另有兒童遊戲設施。
9127,籃球場,崙背國中籃球場,05-6962013#232,雲林縣崙背鄉大成路91號,23.7556432975854,120.348465442657,,付費對外場地租借,本場地於民國94年整修，為戶外籃球場，共有藍球場6處，無夜間照明，主要提供本校師生上課運動使用，於假日開放民眾自由使用，鄰近有鄉立運動公園及游泳池。
9128,網球場,崙背國中網球場(館),05-6962013#230,雲林縣崙背鄉大成路91號,23.7556138381786,120.34859418869,,付費對外場地租借,本場館於101年2月整修完畢，為戶外球場，共有網球場兩面，練錫牆一面，主要提供本校師生及社區民眾使用，無夜間照明。本場地鄰近鄉立運動公園，及游泳池。
9129,籃球場,東興國小田徑場,05-6962164#173,雲林縣崙背鄉羅厝村東興路1號,23.7561048274218,120.374418497085,一二三四五六日,免費對外場地租借,運動場興建於民國69年，位於東興國小內，周邊有遊樂設施、戶外體健設施等休閒設施。
9130,田徑/跑道,東興國小田徑場,05-6962164#173,雲林縣崙背鄉羅厝村東興路1號,23.7561048274218,120.374418497085,一二三四五六日,不開放對外場地租借,運動場興建於民國69年，位於東興國小內，周邊有遊樂設施、戶外體健設施等休閒設施。
9131,籃球場,東興國小田徑場,05-6962164#173,雲林縣崙背鄉羅厝村東興路1號,23.7561048274218,120.374418497085,一二三四五六日,不開放對外場地租借,運動場興建於民國69年，位於東興國小內，周邊有遊樂設施、戶外體健設施等休閒設施。
9132,籃球場,籃球場館,05-6962013#230,雲林縣崙背鄉大成路91號,23.7581310590641,120.348315272349,,付費對外場地租借,本場館興建於民國78年，民國82年啟用，位於校園內，為本校活動中心兼禮堂，周邊無其他設施。
9133,羽球場,籃球場館,05-6962013#230,雲林縣崙背鄉大成路91號,23.7581310590641,120.348315272349,,付費對外場地租借,本場館興建於民國78年，民國82年啟用，位於校園內，為本校活動中心兼禮堂，周邊無其他設施。
9134,田徑/跑道,崙背國小田徑場,05-6962004,雲林縣崙背鄉大同路154號,23.7579681147507,120.346582531929,一二三四五六日,免費對外場地租借,本場(館)興建於民國86年，位於校園內，周邊另有籃球場三座。
9135,籃球場,崙背國小活動中心,05-6962004,雲林縣崙背鄉大同路154號,23.758610234898,120.347875356674,一二三四五,付費對外場地租借,本學生活動中心於民國103年5月落成啟用，位於校園東北角，內有一座籃球場，且同時為 4 面羽球場(籃球場與羽球場共用一個空間)。
9136,籃球場,東興國小綜合球場,05-6962164#11,雲林縣崙背鄉羅厝村東興路1號,23.7564092398227,120.373549461365,一二三四五六日,免費對外場地租借,本場(館)興建於民國69年，位於東興國小內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
9138,排球場,東興國小綜合球場,05-6962164#11,雲林縣崙背鄉羅厝村東興路1號,23.7564092398227,120.373549461365,一二三四五六日,免費對外場地租借,本場(館)興建於民國69年，位於東興國小內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
9139,游泳池,崙背鄉立游泳池,05-6961973,雲林縣崙背鄉大成路91號,23.7563699608432,120.346587896347,三四五六日,不開放對外場地租借,崙背鄉立游泳池於民國89年三月完工，位於本鄉老人會館旁緊鄰崙背國中運動場，環境優美。
9140,田徑/跑道,陽明國小田徑場,05-6967670,雲林縣崙背鄉水尾村頂街1號,23.784995302993998,120.35516881946,六日,不開放對外場地租借,本場興建於民國101年，位於陽明國小內，可提供戶外學生及社區民眾體健設施等休閒設施。
9141,籃球場,崙背國小籃球場,05-6962004,雲林縣崙背鄉大同路154號,23.7575876036953,120.346593260765,一二三四五,不開放對外場地租借,本籃球場建於民國86年，位於校園南側，共3座，每座面積640平方米.
9142,籃球場,豐榮國小綜合球場,05-6552006#203,雲林縣崙背鄉豐榮村豐榮路21號,23.7916278920882,120.312008857727,一二三四五六日,免費對外場地租借,本籃球場為一綜合班場，內亦規畫為躲避球場
9144,籃球場,豐榮國小籃球場,05-6552006#203,雲林縣崙背鄉豐榮村豐榮路21號,23.791583715199,120.311692357063,一二三四五六日,免費對外場地租借,本場館為一水泥球場，上塗一層壓克力漆，籃球架為成人高度
9145,田徑/跑道,中和國小田徑場,05-6552384,雲林縣崙背鄉草湖村二鄰2號,23.7919557823223,120.330280691396,一二三四五六日,免費對外場地租借,本場館興建於民國43年，主要作為田徑場使用，附設 1 個籃球場，也可以當作躲避球場使用。
9146,籃球場,中和國小田徑場,05-6552384,雲林縣崙背鄉草湖村二鄰2號,23.7919557823223,120.330280691396,一二三四五六日,免費對外場地租借,本場館興建於民國43年，主要作為田徑場使用，附設 1 個籃球場，也可以當作躲避球場使用。
9147,田徑/跑道,豐榮國小田徑場,05-6552006#203,雲林縣崙背鄉豐榮村豐榮路21號,23.7909995971414,120.311794281006,一二三四五六日,免費對外場地租借,田徑場環繞180公尺之PU跑道，中有一平整草地，平日做五人制足球場地。
9148,足球場,豐榮國小田徑場,05-6552006#203,雲林縣崙背鄉豐榮村豐榮路21號,23.7909995971414,120.311794281006,一二三四五六日,免費對外場地租借,田徑場環繞180公尺之PU跑道，中有一平整草地，平日做五人制足球場地。
9149,排球場,大有國小活動中心,05-6962741#13,雲林縣崙背鄉大有村一鄰14號,23.7636805566908,120.30933201313,一二三四五,付費對外場地租借,本場(館)興建於民國85年，位於大有國小校園內，周邊另有廚房、教室、戶外球場設施等休閒設施
9150,籃球場,陽明國小籃球場,05-6967670,雲林縣崙背鄉水尾村頂街1號,23.7844668817059,120.354746303928,一二三四五,不開放對外場地租借,本球場供本校師生體育教學使用，課餘時間則提供社區民眾運動休閒使用。
9151,田徑/跑道,田徑場,05-6962741#13,雲林縣崙背鄉大有村一鄰14號,23.7636781018922,120.309348106385,一二三四五六日,付費對外場地租借,本場地興建於民國101年，位於大有國小校園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施
9152,籃球場,大有國小籃球場,05-6962741#13,雲林縣崙背鄉大有村一鄰14號,23.7636756470934,120.309337377548,一二三四五六日,付費對外場地租借,本場地興建於民國102年，位於大有國小校園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
9153,排球場,綜合球場,05-6552384,雲林縣崙背鄉草湖村二鄰2號,23.7926930414254,120.330306887626,一二三四五六日,免費對外場地租借,本球場具有躲避球、羽球、網球等多功能用途。
9154,田徑/跑道,崙背國中田徑場,05-6962013#232,雲林縣崙背鄉大成路91號,23.7564043299509,120.347371101379,一二三四五六日,不開放對外場地租借,※目前整修中，預計於113.09.30完工。 田徑場爲400M田徑競賽場地，有司令台及兩側看台，亦為本校地標。 本場地以提供體育教學、運動代表隊訓練、舉辦各項運動競賽及本校師生、社區民眾多元化使用為主。   開放時間：週一至週日6:00~21:40（本校體育教學、校隊訓練或學校舉辦活動期間不對外開放）。  日間場地優先提供上課使用，請愛護田徑場環境，禁帶食物及飲料。
9155,籃球場,籃球場,05-6932759,雲林縣麥寮鄉後安村227號,23.7892766790072,120.234369635582,一二三四五六日,不開放對外場地租借,本場(館)裝修完成於民國108年，屬於室外空間，位於雲林縣麥寮鄉豐安國小內，可實施籃球等教學活動。
9156,游泳池,麥寮高中游泳池,05-6932050#043,雲林縣麥寮鄉中興路310號,23.7606071124278,120.250570178032,一二三四五六,不開放對外場地租借,本游泳池為長25公尺.8水道.溫水游泳池
9157,田徑/跑道,橋頭國小田徑場,05-6912358#230,雲林縣麥寮鄉橋頭村仁德路248號,23.7978922149673,120.272129737261,一二三四五六日,不開放對外場地租借,本場地興建於民國68年間，位於橋頭國小西側，周邊有兩座籃球場。
9158,籃球場,橋頭國小籃球場,05-6912358#230,雲林縣麥寮鄉橋頭村仁德路248號,23.7976112675274,120.272714495659,一二三四五六日,不開放對外場地租借,本場地興建於民國65年間，位於操場東側，周邊有操場和遊戲場。
9159,籃球場,橋頭國小籃球場,05-6912358#230,雲林縣麥寮鄉橋頭村仁德路248號,23.7976112675274,120.272714495659,一二三四五六日,不開放對外場地租借,本場地興建於民國65年間，位於操場東側，周邊有操場和遊戲場。
9160,田徑/跑道,豐安國小操場,05-6932759,雲林縣麥寮鄉後安村227號,23.7898227630819,120.234643220901,一二三四五六日,不開放對外場地租借,本場(館)興建於民國90年，位於豐安國小內，可以實施田徑賽等教學活動。
9161,田徑/跑道,豐安國小操場,05-6932759,雲林縣麥寮鄉後安村227號,23.7898227630819,120.234643220901,一二三四五六日,免費對外場地租借,本場(館)興建於民國90年，位於豐安國小內，可以實施田徑賽等教學活動。
9162,排球場,麥寮高中活動中心,05-6932050#043,雲林縣麥寮鄉中興路310號,23.7577643573561,120.251916646957,,不開放對外場地租借,"興建於民國72年10月29日,為本校排球隊練習場及學生.教職員羽球運動場地"
9163,田徑/跑道,麥寮高中田徑場,05-6932050#043,雲林縣麥寮鄉中興路310號,23.7595122417465,120.251541137695,一二三四五六日,不開放對外場地租借,"本田徑場興建於民國86年5月15日,為本校體育課及田徑隊使用"
9164,籃球場,豐安國小風雨教室,05-6932759,雲林縣麥寮鄉後安村227號,23.7897528153622,120.234691500664,一二三四五六日,付費對外場地租借,本場(館)裝修完成於民國105年，屬於室內空間，位於雲林縣麥寮鄉豐安國小內，可實施籃球等教學活動。
9165,籃球場,麥寮高中籃球場,05-6932050#043,雲林縣麥寮鄉中興路310號,23.7594926027265,120.251444578171,一二三四五六日,不開放對外場地租借,"籃球場位於本校北側共有六面籃球場,為本校學生及教職員使用"
9166,籃球場,麥寮高中籃球場,05-6932050#043,雲林縣麥寮鄉中興路310號,23.757479587451,120.252109766006,,不開放對外場地租借,"籃球場位於學校南邊,為學校學生上課時使用"
9167,棒壘球場,麥寮高中棒球場,05-6932050#043,雲林縣麥寮鄉中興路310號,23.7602094250392,120.252056121826,,不開放對外場地租借,"本棒球場興建於101年10月23日,為本校國.高中棒球隊使用"
9168,羽球場,羽球場館,05-6932266,雲林縣麥寮鄉麥津村中山路260號,23.7506056421256,120.254180431366,六日,付費對外場地租借,本活動中心興建於民國85年，主要供本校全體師生上課時使用。
9169,籃球場,麥寮國小籃球場,05-6932266,雲林縣麥寮鄉麥津村中山路260號,23.7506056421256,120.253729820251,一二三四五六日,付費對外場地租借,本籃球場位於麥寮國小內，供本校師生上課時使用。
9170,網球場,麥寮國小網球場,05-6341173#043,雲林縣麥寮鄉麥津村中山路260號,23.7508077411645,120.253657829853,一二三四五六日,付費對外場地租借,本網球場位於麥寮國小內，供本校師生上課時使用。
9172,田徑/跑道,田徑場,05-6932266,雲林縣麥寮鄉麥津村中山路260號,23.750664563199,120.254722237587,一二三四五六日,付費對外場地租借,本田徑場位於麥寮國小內，供本校師生上課時使用。
9173,排球場,橋頭國小活動中心,05-6912358#230,雲林縣麥寮鄉橋頭村仁德路248號,23.797709433818,120.273674726486,,付費對外場地租借,本場館興建於民國81年，位於橋頭國小本校東側，周邊有橋頭堡遊樂區等休閒設施。
9174,羽球場,橋頭國小活動中心,05-6912358#230,雲林縣麥寮鄉橋頭村仁德路248號,23.797709433818,120.273674726486,,付費對外場地租借,本場館興建於民國81年，位於橋頭國小本校東側，周邊有橋頭堡遊樂區等休閒設施。
9175,籃球場,興華國小籃球場,05-6932574,雲林縣麥寮鄉興華村興化路1號,23.7584934482349,120.28797353844,六日,不開放對外場地租借,本場地於111年進行地面整修，11２同年４月完工，作為本校師 生及社區民眾使用，受限於場地空間不足，僅為簡易籃球場。
9176,田徑/跑道,興華國小田徑場,05-6932574,雲林縣麥寮鄉興華村興化路1號,23.7594582344342,120.288373231888,六日,不開放對外場地租借,因民國98年六輕補助新校舍遷建，於是99年規劃新建操場，100年4月完工，作為學校於社區民眾使用。
9178,羽球場,饒平國小活動中心,05-5842071,雲林縣莿桐鄉饒平村饒平路1號,23.7773947941757,120.521457195282,,不開放對外場地租借,"本場館興建於民國85年，位於饒平國小內,周邊並無其他設施,主要供學校教學使用."
9179,排球場,六合國小風雨教室,05-5712810,雲林縣莿桐鄉六合村東興路63號,23.7684035036719,120.562827587128,六日,付費對外場地租借,本場館興建於民國98年，內含排球場、羽球場等設施。
9180,籃球場,六合國小綜合球場,0933960552,六合村東興路63號,23.7683936848332,120.562717616558,一二三四五六日,付費對外場地租借,內含籃球場、排球場、躲避球場等設施，為一綜合性之球場
9181,田徑/跑道,田徑場,05-5712810,雲林縣莿桐鄉六合村東興路63號,23.7689165369659,120.563060939312,一二三四五六日,付費對外場地租借,本場PU跑道重建於民國101年，周邊另有兒童遊戲設施、籃球場等設施。
9182,籃球場,僑和國小籃球場,05-5842230,雲林縣莿桐鄉興桐村新庄1號,23.7636817840902,120.492544323206,一二三四五六日,不開放對外場地租借,本場(館)興建於民國92年，位於校園圍牆內，周邊另有圍網安全設施及一個門。
9183,田徑/跑道,僑和國小操場,05-5842230,雲林縣莿桐鄉興桐村新庄1號,23.7636830114895,120.492542982101,一二三四五六日,不開放對外場地租借,本場(館)興建於民國55年，位於校園內，周邊另有兒童遊戲設施及籃球場等休閒設施。
9185,籃球場,莿桐國中籃球場,05-5842014#107,雲林縣莿桐鄉農校路1號,23.7497856544196,120.507616996765,一二三四五六日,免費對外場地租借,本球場逾85年6月開始使用，校內共有兩座籃球場供師生使用。
9186,網球場,莿桐國中籃球場,05-5842014#107,雲林縣莿桐鄉農校路1號,23.7497856544196,120.507616996765,,不開放對外場地租借,本球場逾85年6月開始使用，校內共有兩座籃球場供師生使用。
9187,排球場,莿桐國中排球場,05-5842014#107,雲林縣莿桐鄉農校路1號,23.7508020456,120.507718920708,一二三四五六日,免費對外場地租借,本校2座排球場85年6月啟用，供全校師生使用。
9188,網球場,莿桐國中軟網球場,05-5842014#107,雲林縣莿桐鄉農校路1號,23.7508077228835,120.508085042238,一二三四五六日,不開放對外場地租借,本場地有兩座軟網球場，85年6月啟用，供軟網隊練習使用。
9189,田徑/跑道,田徑場,05-5842525,雲林縣莿桐鄉甘厝村75號,23.7584092706629,120.487169859022,一二三四五六日,不開放對外場地租借,本田徑場興建於民國59年，位於育仁國小校內，週邊另有兒童遊戲設施、籃球場等運動休閒設施，未曾在本場地舉辦任何國內大型運動賽事，僅提供校內教學活動、運動會使用。民國110年PU操場工程整建完成，整建經費466萬元整
9190,田徑/跑道,田徑場,05-5842014#107,雲林縣莿桐鄉農校路1號,23.7504386989394,120.506646037102,,不開放對外場地租借,為200公尺跑道，操場面積6073，為校內體育班田徑隊練習使用。
9191,籃球場,饒平國小綜合球場,05-5842071,雲林縣莿桐鄉饒平村饒平路1號,23.7779716097777,120.522964596748,一二三四五六日,不開放對外場地租借,本球場修建於民國101年，位於校園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
9192,綜合/多功能場館,莿桐公園多功能活動場,05-5844661,雲林縣莿桐鄉埔子村,23.7603406786972,120.506694316864,一二三四五六日,不開放對外場地租借,為民眾一般休閒場地.辦理莿桐公園風雨球場改建工程中
9193,田徑/跑道,饒平國小田徑場,05-5842071,雲林縣莿桐鄉饒平村饒平路1號,23.777942155426,120.522626638412,一二三四五六日,不開放對外場地租借,本場(館)興建於民國91年，位於校園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
9194,棒壘球場,饒平國小田徑場,05-5842071,雲林縣莿桐鄉饒平村饒平路1號,23.777942155426,120.522626638412,,付費對外場地租借,本場(館)興建於民國91年，位於校園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
9196,網球場,莿桐國小網球場(館),05-5842065#705,雲林縣莿桐鄉莿桐村中正路147號,23.7568995006684,120.497313180085,一二三四五六日,免費對外場地租借,本校有三個標準網球場大小的網球場地，分為2個部分。
9197,籃球場,饒平公園籃球場,05-5844661,雲林縣莿桐鄉饒平路,23.7748726484525,120.518023967743,一二三四五六日,不開放對外場地租借,本公園興建於民國97年，位於饒平公園內
9198,籃球場,莿桐公園籃球場,05-5844661,雲林縣莿桐鄉埔子村,23.7602755427375,120.506801605225,一二三四五六日,不開放對外場地租借,為民眾一般休閒場地.戶外無遮蓋籃球場.
9199,游泳池,莿桐鄉立游泳池,05-5844661,雲林縣莿桐鄉莿桐村農校1號,23.750353672406,120.508507490158,一二三四五,付費對外場地租借,本鄉游泳池興建於民國79年，設置有25M教學池
9200,羽球場,育仁國小風雨教室,05-5842525,雲林縣莿桐鄉甘厝村75號,23.7588396036218,120.486599206925,,付費對外場地租借,本場館興建於民國91年3月，用途別為風雨教室，平時作為羽球訓練場地。
9201,籃球場,育仁國小綜合球場,05-5842525,雲林縣莿桐鄉甘厝村75號,23.7583731736842,120.486577749252,一二三四五六日,不開放對外場地租借,本場位於育仁國小內，平時作為籃球和排球練習場地。
9202,排球場,育仁國小綜合球場,05-5842525,雲林縣莿桐鄉甘厝村75號,23.7583731736842,120.486577749252,一二三四五六日,不開放對外場地租借,本場位於育仁國小內，平時作為籃球和排球練習場地。
9203,網球場,饒平國小網球場,05-5842071,雲林縣莿桐鄉饒平村饒平路1號,23.7782416076911,120.521274805069,六日,不開放對外場地租借,本場興建於民國85年以前，正確年分不詳，位於校內西北側，周邊無其他設施
9204,籃球場,莿桐國小籃球場,05-5842065#705,雲林縣莿桐鄉莿桐村中正路147號,23.756674372624,120.498304367065,一二三四五六日,免費對外場地租借,興建於民國101年，於本校教學大樓蘭苑旁。
9205,羽球場,活動中心,05-5842065#705,雲林縣莿桐鄉莿桐村中正路147號,23.7571506283369,120.497478246689,,付費對外場地租借,此運動場館為學校活動中心，供師生多用途使用。
9206,籃球場,大美國小籃球場,05-5842504#213,雲林縣莿桐鄉大美村23號,23.7372200474022,120.513576865196,一二三四五六日,付費對外場地租借,1.5場的籃球場地雖然不是標準場地 不過ㄧ個全場和ㄧ個半場 共有3座球架 足以供學校學生使用
9207,棒壘球場,大美國小田徑場,05-5842504#213,雲林縣莿桐鄉大美村23號,23.7374066498856,120.513560771942,一二三四五六日,免費對外場地租借,本校運動場周長約150公尺 跑道是紅磚土 內植草皮 可供學生踢球 打球使用
9208,排球場,大美國小排球場(館),05-5842504#213,雲林縣莿桐鄉大美村23號,23.7378191386374,120.514365434647,一二三四五六日,付費對外場地租借,水泥地板加上簡單的不鏽鋼球架和網　長約30公尺  寬約13.6公尺非標準球場 基於場地限制無法做正式比賽球場使用
9209,籃球場,臺西國民中學籃球場,05-6981400,雲林縣臺西鄉中山路408號,23.7022568322422,120.191915631294,,不開放對外場地租借,本場地興建於民國78年6月，位於台西國中校內，周遭有操場及活動中心。
9210,田徑/跑道,臺西國民中學田徑場,05-6981400,雲林縣臺西鄉中山路408號,23.7018098474857,120.191663503647,,不開放對外場地租借,本操場興建於民國78年6月，位於台西國中校內，周邊有籃球場、活動中心、游泳池等休閒空間。
9211,田徑/跑道,崙豐國小田徑場,05-6982142#104,雲林縣臺西鄉永豐村崙豐路42號,23.7197225037963,120.209569508974,一二三四五六日,免費對外場地租借,本田徑場一~日均對外開放，若遇平常上課日，則以校內學生使用為主。
9212,羽球場,崙豐國小活動中心,05-6982142#28,雲林縣臺西鄉永豐村崙豐路42號,23.7208351396869,120.208491402722,一三五,付費對外場地租借,本場館於民國82年6月興建完成，平時做活動及宣導使用，內有室內羽球場，提供社區羽球協會租借及本校運動使用。
9213,籃球場,臺西鄉火燒牛稠村落籃球場,05-6982004#173,"23.718616956482254, 120.2332748572449",23.7188465951715,120.233633342359,一二三四五六日,免費對外場地租借,火燒牛稠籃球場鄰近南雲宮，地處偏僻閑靜，周圍有養雞鴨，有墓地，沒有便利商店，最近的店面即是阿美檳榔冷飲店。
9214,田徑/跑道,泉州國小田徑場,05-6982145#046,雲林縣臺西鄉牛厝村舊泉州20號,23.6753318666007,120.203636884689,一二三四五六日,免費對外場地租借,本場(館)興建於民國88年，周邊另有兒童遊戲設施、籃球場。
9215,籃球場,臺西國民中學活動中心,05-6981400,雲林縣臺西鄉中山路408號,23.7015347791823,120.19260764122,一二三四五,付費對外場地租借,本館興建於民國78年6月，位於台西國中校園內，周邊有學校操場及游泳池及籃球場。
9216,羽球場,臺西國民中學活動中心,05-6981400,雲林縣臺西鄉中山路408號,23.7015347791823,120.19260764122,一二三四五,付費對外場地租借,本館興建於民國78年6月，位於台西國中校園內，周邊有學校操場及游泳池及籃球場。
9217,游泳池,台西國民中學游泳池(館),05-6981400#210,雲林縣臺西鄉中山路408號,23.7010828799969,120.192446708679,一三日,不開放對外場地租借,本校游泳池興建於民國年，設置有水療池、25M教學池、設有殘障人士淋浴間及廁所。
9218,田徑/跑道,尚德國小田徑場,05-6982074#13,雲林縣臺西鄉溪頂村12號,23.682868075915,120.189871788025,一二三四五六日,不開放對外場地租借,本座操場可讓學生做田、徑賽及慢跑等各項摁動。
9219,籃球場,尚德國小籃球場,05-6982074,雲林縣臺西鄉溪頂村12號,23.6832610866384,120.189372897148,一二三四五六日,不開放對外場地租借,這座籃球場的功能可以讓學生當作躲避球場使用。 
9220,籃球場,泉州國小籃球場,05-6982145#046,雲林縣臺西鄉牛厝村舊泉州20號,23.6756217288428,120.203752219677,一二三四五六日,免費對外場地租借,本場(館)興建於民國89年，主要提供學生運動。
9221,籃球場,泉州國小籃球場,05-6982145#046,雲林縣臺西鄉牛厝村舊泉州20號,23.6756217288428,120.203752219677,六日,免費對外場地租借,本場(館)興建於民國89年，主要提供學生運動。
9222,田徑/跑道,新興國小田徑場,05-6900143,雲林縣臺西鄉和豐村復興路53號,23.7396655008538,120.222744941711,一二三四五六日,免費對外場地租借,本運動場興建於約民國46年原為泥土跑道，民國81年改進國民教育第二期計畫運動場工程興建為現代化運動場，改為紅磚土跑道、RC排水溝、擲鉛球場、噴水設備...等，99年5月再完成PU跑道整建，提供教學及社區民眾運動之用。
